"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","TAVG"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-05",,,,,"0.53","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-06",,,,,"0.24","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-07",,,,,"0.13","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-08",,,,,"0.06","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-09",,,,,"0.15","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-10",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-11",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-12",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-13",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-14",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-15",,,,,"0.81","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-16",,,,,"0.22","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-17",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-18",,,,,"0.02","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-19",,,,,"0.02","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-20",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-21",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-22",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-23",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-24",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-25",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-26",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-27",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-28",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-29",,,,,"0.62","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-04-30",,,,,"0.15","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-01",,,,,"0.70","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-02",,,,,"1.15","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-03",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-04",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-05",,,,,"1.40","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-06",,,,,"0.70","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-07",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-08",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-09",,,,,"0.02","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-10",,,,,"1.66","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-11",,,,,"0.10","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-12",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-13",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-14",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-15",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-16",,,,,"4.20","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-17",,,,,"0.97","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-18",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-19",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-20",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-21",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-22",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-23",,,,,"1.39","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-24",,,,,"0.76","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-25",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-26",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-27",,,,,"0.15","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-28",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-29",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-30",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-05-31",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-01",,,,,"0.10","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-02",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-03",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-04",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-05",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-06",,,,,"0.16","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-07",,,,,"0.26","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-08",,,,,"0.23","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-09",,,,,"1.68","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-10",,,,,"0.06","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-11",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-12",,,,,"0.08","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-13",,,,,"0.06","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-14",,,,,"0.48","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-15",,,,,"0.36","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-16",,,,,"0.25","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-17",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-18",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-19",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-20",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-21",,,,,"0.06","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-22",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-23",,,,,"0.10","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-24",,,,,"0.04","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-25",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-26",,,,,"0.36","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-27",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-28",,,,,"0.04","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-29",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-06-30",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-01",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-02",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-03",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-04",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-05",,,,,"1.10","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-06",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-07",,,,,"0.05","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-08",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-09",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-10",,,,,"0.01","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-11",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-12",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-13",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-14",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-15",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-16",,,,,"0.50","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-17",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-18",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-19",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-20",,,,,"0.11","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-21",,,,,"0.18","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-22",,,,,"0.20","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-23",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-24",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-25",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-26",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-27",,,,,"0.05","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-28",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-29",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-30",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-07-31",,,,,"0.30","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-01",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-02",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-03",,,,,"0.10","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-04",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-05",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-06",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-07",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-08",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-09",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-10",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-11",,,,,"1.95","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-12",,,,,"2.87","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-13",,,,,"0.25","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-14",,,,,"0.03","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-15",,,,,"0.05","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-16",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-17",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-18",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-19",,,,,"0.08","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-20",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-21",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-22",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-23",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-24",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-25",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-26",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-27",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-28",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-29",,,,,"0.07","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-30",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-08-31",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-01",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-02",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-03",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-04",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-05",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-06",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-07",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-08",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-09",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-10",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-11",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-12",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-13",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-14",,,,,"1.55","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-15",,,,,"0.05","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-16",,,,,"0.13","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-17",,,,,"0.07","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-18",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-19",,,,,"1.18","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-20",,,,,"0.72","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-21",,,,,"0.02","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-22",,,,,"0.01","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-23",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-24",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-25",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-26",,,,,"0.50","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-27",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-28",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-29",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-09-30",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-01",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-02",,,,,"1.63","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-03",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-04",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-05",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-06",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-07",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-08",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-09",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-10",,,,,"0.05","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-11",,,,,"0.37","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-12",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-13",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-14",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-15",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-16",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-17",,,,,"1.59","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-18",,,,,"0.06","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-19",,,,,"0.62","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-20",,,,,"4.12","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-21",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-22",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-23",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-24",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-25",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-26",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-27",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-28",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-29",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-30",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-10-31",,,,,"1.37","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-01",,,,,"0.02","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-02",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-03",,,,,"0.14","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-04",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-05",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-06",,,,,"0.03","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-07",,,,,"0.05","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-08",,,,,"0.19","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-09",,,,,"0.92","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-10",,,,,"0.03","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-11",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-12",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-13",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-14",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-15",,,,,"0.02","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-16",,,,,"0.71","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-17",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-18",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-19",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-20",,,,,"0.05","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-21",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-22",,,,,"0.04","1.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-23",,,,,"0.43","4.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-24",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-25",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-26",,,,,"0.02","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-27",,,,,"0.08","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-28",,,,,"0.40","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-29",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-11-30",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-01",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-02",,,,,"0.02","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-03",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-04",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-05",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-06",,,,,"0.02","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-07",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-08",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-09",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-10",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-11",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-12",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-13",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-14",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-15",,,,,"0.27","3.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-16",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-17",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-18",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-19",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-20",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-21",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-22",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-23",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-24",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-25",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-26",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-27",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-28",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-29",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-30",,,,,"0.32","3.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1989-12-31",,,,,"0.49","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-01",,,,,"0.15","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-02",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-03",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-04",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-05",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-06",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-07",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-08",,,,,"0.23","1.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-09",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-10",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-11",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-12",,,,,"0.00","0.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1990-01-13",,,,,"0.00","0.0",
